pathway	N_GC	N_ChG	RA_GC	RA_ChG	P_wilcoxon	FDR_wilcoxon	Beta	SE	P_maaslin	FDR_maaslin	FC	FC_lower	FC_upper	Beta_ancombc	SE_ancombc	P_ancombc	FDR_ancombc	FC_ancombc	FC_lower_ancombc	FC_upper_ancombc	passed_ss_groupGC	N_GC_V	N_ChG_V	RA_GC_V	RA_ChG_V	P_wilcoxon_V	Beta_V	SE_V	P_maaslin_V	FC_V	FC_lower_V	FC_upper_V	Concordance
PWY-4702: phytate degradation I	30	28	2.20223576666667	0.626327707142857	0.022378278257841	0.0504812323490831	1.01229838559723	0.712171277772332	0.158649030447731	0.256482599223832	2.0171220581922	1.23125288740071	3.30458627896914	1.14099849843807	0.187210102968268	1.06548983730984e-07	4.99152503968578e-06	3.12989199772658	2.59552392850407	3.77427609503062	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7237: myo-, chiro- and scyllo-inositol degradation	29	37	65.3596551724138	79.6393621621622	0.022684713587083	0.0508766986808566	-2.0911378293579	1.0573870815331	0.0510279903409065	0.102584768146486	0.234695513879932	0.112771552609	0.488438643975618	-0.169374301399901	0.111581198547537	0.133952453249931	0.251079960681031	0.844192861672386	0.755061935028408	0.943845206117825	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7221: guanosine ribonucleotides de novo biosynthesis	46	46	752.450717391304	778.9345	0.0235379377062921	0.0524868955749503	0.0385295129509847	0.0178019216128222	0.0330852211487278	0.0717154514285273	1.02706644116574	1.01447097679985	1.03981828824363	0.0138397078361626	0.0716431184753143	0.847256669139979	0.913154410073089	1.01393591992938	0.943835477212822	1.08924285486592	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7254: TCA cycle VII (acetate-producers)	46	46	23.8963333043478	21.8711482608696	0.0240218460271109	0.052957251468858	0.110495661366043	0.140030676432347	0.43213799156543	0.539130356036614	1.07959908663532	0.979736018559155	1.18964105206412	0.0857705136750228	0.149535805426634	0.567683662267193	0.706525529739478	1.08955626135048	0.938225182879562	1.26529629380074	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)	46	46	546.502391304348	546.978369565217	0.0240218460271109	0.052957251468858	0.0689258060070048	0.0337253792333996	0.0439026303581651	0.0897835324467754	1.04893538221339	1.02469916973624	1.07374483024356	0.0442360605958367	0.0808062232943706	0.585435729605893	0.718826149009767	1.04522906316368	0.964090448335768	1.13319636800461	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7316: dTDP-N-acetylviosamine biosynthesis	34	44	1.53333364705882	1.88804463636364	0.024761631425904	0.0542797344251455	-1.75665689971083	0.551041401915802	0.00197157449924598	0.00671027110269685	0.29593312558956	0.20198242882981	0.433584323787879	-0.168934373556921	0.150628385575126	0.265593105337735	0.425196549459504	0.84456432732013	0.726466608531475	0.981860548860725	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7389: superpathway of anaerobic energy metabolism (invertebrates)	31	35	7.34412761290322	2.91700034285714	0.0256604358795599	0.0559339838273553	0.104453512731829	0.812921412529449	0.898046698806689	0.924249652883276	1.07508707451658	0.611969687905911	1.88867560049858	1.09555707165178	0.150200170160113	5.66087774877293e-10	5.49105141630974e-08	2.99084833622918	2.5737317834012	3.47556564674497	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7384: anaerobic energy metabolism (invertebrates, mitochondrial)	31	35	4.67578858064516	1.83319208571429	0.0261878928770742	0.0567648180799149	0.156623345202406	0.77006914191558	0.839290398952106	0.877748449577944	1.11467516445243	0.653633668468675	1.9009129764658	1.11191871173639	0.151823973825544	5.0176273054365e-10	5.49105141630974e-08	3.04018604250002	2.6119439118115	3.53864075381377	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I	44	46	17.3769740909091	20.4013943478261	0.0265723210656792	0.0569629103233409	-0.667129133891749	0.326526555907282	0.0439661627961014	0.0897835324467754	0.629758618517054	0.502203612049882	0.789711400078731	-0.262172470252046	0.149314376342749	0.0825948186091101	0.171373206525854	0.76937831739164	0.662664237228386	0.893277412627865	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)	46	46	56.9561017391304	85.5828980434783	0.0265729040425895	0.0569629103233409	-0.464113934596718	0.188582130692767	0.0157598924757224	0.0384581023935868	0.724916165052271	0.636090495388098	0.826145729521498	-0.488821589471657	0.179744307099065	0.00784476598052404	0.0278373354747435	0.613348745106639	0.512442947267771	0.734124032986859	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV	46	46	258.580867391304	238.276891304348	0.0276570321313616	0.0589611454229027	0.105033935857407	0.0808788104344987	0.197378853567684	0.297988308109967	1.07551968911892	1.01688400761199	1.13753642797363	0.0803439997268985	0.115087769953505	0.486907811994669	0.644778945576559	1.08365978223357	0.965852864815052	1.21583583422447	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-1042: glycolysis IV	46	46	623.773326086957	701.032913043478	0.0282132563847704	0.0598182703677098	-0.0405484964374779	0.0247598720412824	0.104982432943909	0.182660017857564	0.972285225221278	0.955741011144317	0.989115825480513	-0.0652383851073407	0.0744464350891654	0.383192829986662	0.560862313666967	0.936844107073027	0.86963228274143	1.00925057449646	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY66-429: fatty acid biosynthesis initiation (mitochondria)	46	46	534.809021739131	598.2345	0.0287790937240668	0.0606863498094452	-0.0316267688788341	0.0152790255877907	0.0413231373167605	0.0872154977698071	0.978316535209975	0.968010234252585	0.98873256624631	-0.0563166557055528	0.0656385452955806	0.393181828137668	0.560862313666967	0.945239772928189	0.885188023151622	1.00936547372636	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	46	46	233.168913043478	214.075797826087	0.0299401328828465	0.0627933597759158	0.155319926520043	0.0650239005365975	0.0189986643502494	0.0455029738759059	1.11366855371589	1.06458860252758	1.16501120206526	0.130630697670193	0.107896202175618	0.229177526438916	0.381634679220169	1.13954686628168	1.02299489373391	1.26937785164563	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
DENITRIFICATION-PWY: nitrate reduction I (denitrification)	46	46	11.3491104565217	16.7413491304348	0.0311412105957971	0.0649612350062865	-0.517163622808052	0.186956964179951	0.00688167539928049	0.0199260451859764	0.698744233572132	0.613816534246316	0.795422535415739	-0.541996185966564	0.178739162102794	0.00317002557063754	0.0138198867573861	0.581586138773886	0.486394455198469	0.695407674160063	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7883: anhydromuropeptides recycling II	45	46	74.9623488888889	104.548182608696	0.031757100047377	0.0658917369966967	-0.667532219576995	0.312017007991066	0.0351091737642349	0.075261654257034	0.629582689981707	0.507138171296116	0.781590473680121	-0.459579322717858	0.190819951170624	0.0180829478064286	0.0531529071885931	0.631549268061949	0.5218373791204	0.764327152382003	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7356: thiamine diphosphate salvage IV (yeast)	46	46	224.990882608696	196.909119565217	0.03238340457314	0.0668338349700974	0.174870402806025	0.109982203977311	0.11534426966897	0.196685849000337	1.12886299456802	1.04600387692983	1.21828579091448	0.150181008154911	0.12774956955298	0.242859631157865	0.39759298265507	1.16204456323516	1.02268491505318	1.32039452921253	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	46	46	626.958695652174	647.441956521739	0.033020261462385	0.0677876267058485	0.042120954276788	0.019266972467706	0.0313976256219252	0.069613021378897	1.02962640278283	1.01596730960756	1.0434691345699	0.0174311609842994	0.0730549211436011	0.811955491060307	0.882461430059941	1.01758397026073	0.945894952316218	1.09470627155375	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5677: succinate fermentation to butanoate	31	36	1.71983509677419	0.547840305555556	0.0345085818306311	0.0704701565804466	0.065787173627139	0.665267624881641	0.921446893870574	0.938376364361634	1.04665586791133	0.659991591240277	1.65985221686619	1.08738010342032	0.151147292598824	7.86614331375748e-10	6.1041272114758e-08	2.96649198068255	2.55035562650624	3.4505284596365	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY0-1479: tRNA processing	46	46	141.63295	200.91532826087	0.0349955343837914	0.071090404926236	-0.250388366529805	0.130498228826757	0.0581903179978483	0.116380635995697	0.840670080469811	0.767965499258149	0.920257726264803	-0.275079839534844	0.126731533866508	0.0325960352551072	0.0837566998608051	0.759511481760795	0.669106945154881	0.862130777603797	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7688: dTDP-&alpha;-D-ravidosamine and dTDP-4-acetyl-&alpha;-D-ravidosamine biosynthesis	32	42	1.2769265625	1.48374812380952	0.0356717023454014	0.072086565156332	-1.64035416700056	0.597940926034294	0.00733936042594823	0.0210938655205031	0.320777717047886	0.211936636589156	0.485514658581304	-0.111661321982423	0.187703385326168	0.553787511810985	0.697628423969682	0.894347101917592	0.741289006610576	1.07900795988546	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
P621-PWY: nylon-6 oligomer degradation	34	37	3.43043114705882	1.26776220810811	0.0373648600940783	0.0751169208108932	0.345082950163433	0.695733312049677	0.621104312938194	0.723689109369427	1.27022401409263	0.784230489833977	2.05739137523097	1.02163631726934	0.204867738895336	4.38704142696503e-06	8.51086036831215e-05	2.77773630513559	2.26317473687403	3.40928999213099	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	46	46	168.18242826087	160.399247826087	0.0377854691887975	0.0755709383775949	0.133358989599774	0.0622180472111613	0.034777149877556	0.074964078624954	1.0968444853305	1.05054717096314	1.14518210914504	0.108669786035465	0.0954949557092492	0.258155991463215	0.417352186198864	1.11479416895331	1.01326200080135	1.22650019259523	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6565: superpathway of polyamine biosynthesis III	33	42	1.34821596969697	1.563899	0.0424683698442812	0.0845011666645184	-1.58181119852464	0.592122869163026	0.00896453430386004	0.0244297157620021	0.334062234529748	0.221605552117521	0.503586554906467	-0.22845478735448	0.158927516481389	0.154855057856583	0.280765245085768	0.795762274908808	0.678831525416513	0.932834693821128	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6588: pyruvate fermentation to acetone	46	46	54.4228047826087	68.329497826087	0.0431234976127162	0.0853669238455809	-0.208877959548894	0.101684946007066	0.0428599332828754	0.0889286316243617	0.865209877318707	0.806327088037829	0.928392637324784	-0.233573214650762	0.116951627666155	0.0488262817621458	0.114815741355834	0.791699629606398	0.704318336628524	0.889921887479543	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
KETOGLUCONMET-PWY: ketogluconate metabolism	45	46	19.2647365111111	16.8568791304348	0.0455991469049713	0.0898094873052226	-0.125243881040781	0.259714450513758	0.630808442204673	0.730607986792278	0.916849040939792	0.765801116375518	1.0976899169993	0.073156737126943	0.154971090834164	0.638034366771477	0.754747970449186	1.0758991570426	0.921443005296715	1.25624589852112	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7392: taxadiene biosynthesis (engineered)	46	46	129.79685	116.400160869565	0.0464505332985306	0.0910242773728782	0.173787815948827	0.084919906421314	0.0436252529573969	0.0897835324467754	1.12801622252167	1.06353529312354	1.19640655697944	0.149098997894087	0.11358958032981	0.192651328974301	0.338229482543116	1.16078789907856	1.03614740606691	1.30042167625734	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-621: sucrose degradation III (sucrose invertase)	46	46	210.74407826087	242.784869565217	0.0490853687297231	0.0957041360157415	-0.0899669107663003	0.0435696351210737	0.0418094911989281	0.0872154977698071	0.939544298081548	0.911594075828998	0.968351497079209	-0.114657120249482	0.0894095429828866	0.20300213824461	0.348516945304905	0.891671827711273	0.815408011641666	0.975068477354331	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY0-1061: superpathway of L-alanine biosynthesis	46	46	102.274797826087	148.048782608696	0.0518445085968049	0.100578346677802	-0.278821657203597	0.151063933484837	0.0682207034657972	0.13368501487237	0.824263972359802	0.742320650857686	0.915252856491815	-0.303514836101779	0.146691861841134	0.0414078502761511	0.100869808800049	0.738218936759273	0.637496368814576	0.854855376828823	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY66-409: superpathway of purine nucleotide salvage	46	46	366.509913043478	345.157847826087	0.0547322320627308	0.105652268857411	0.123597390890025	0.0732411998809347	0.094962629413356	0.170549400440787	1.08944804038826	1.03552055484606	1.14618394309156	0.098907836458041	0.113669711841663	0.386542266778126	0.560862313666967	1.10396454958705	0.985346546937552	1.23686202639341	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6953: dTDP-3-acetamido-&alpha;-D-fucose biosynthesis	11	18	0.456347181818182	0.759409333333333	0.0580348000208007	0.11147278419837	-1.1071727813667	0.63059454733527	0.082531570640133	0.152486901944627	0.464202828539257	0.299833330305228	0.718680160756262	-0.30688814173172	0.110497664154	0.00984307530296321	0.0320933883827708	0.735732894112032	0.65876671483446	0.821691319991006	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6562: norspermidine biosynthesis	39	43	7.90355571794872	14.790094	0.0591528252699252	0.113060572437098	-1.17549428140022	0.626639619069472	0.0639146132543321	0.126524846646331	0.442732049243272	0.286750140757178	0.683562584867677	-0.495858546114956	0.261895226142775	0.0619273519846771	0.14051352380149	0.609047787155575	0.468718093010875	0.791390843601371	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6549: L-glutamine biosynthesis III	45	46	31.9471715555556	27.9757119565217	0.0653426518172452	0.124279161299466	-0.0667982874493134	0.265303634196548	0.801784760446051	0.85937151119632	0.954754495226388	0.794378277908653	1.14750890288042	0.143880029524853	0.153550568763099	0.351283791582426	0.524223504361466	1.15474556484042	0.99037607005965	1.34639492999694	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6151: S-adenosyl-L-methionine salvage I	46	46	655.523717391304	685.331434782609	0.0664912219111138	0.125846800495181	0.0289865563808131	0.0176655624391518	0.104318750611091	0.182322861428393	1.02029515167895	1.00787798433111	1.03286529989087	0.00429674617203592	0.0726590324412159	0.95297509487362	0.970483823650826	1.00430599042119	0.933922065139866	1.07999431649025	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	46	46	480.963673913044	500.071695652174	0.0676563695892603	0.127430443692393	0.0429722264499783	0.031587341532043	0.177092852359729	0.277064623853124	1.03023412022945	1.00792262005277	1.05303951054237	0.0182824505425045	0.0700101072066711	0.794581060076217	0.873363884729666	1.01845059769232	0.94958744544277	1.09230763835151	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6628: superpathway of L-phenylalanine biosynthesis	46	46	429.952	446.853565217391	0.0700370668258984	0.130745453872602	0.0365867436141592	0.0168777023111667	0.0328164555213679	0.0717154514285273	1.02568429855154	1.01375500790009	1.0377539662905	0.011896963883102	0.0705332089333486	0.866433290996801	0.926105005252778	1.01196801423953	0.943049745786488	1.08592284385787	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
P562-PWY: myo-inositol degradation I	6	13	0.449371666666667	0.514627076923077	0.0702478279870296	0.130745453872602	-0.959158400424591	0.528731586257034	0.072998508336666	0.140912543455853	0.514356877131998	0.356533615925605	0.742042223329047	0.120304234114083	0.10485802196163	0.267146108729166	0.425196549459504	1.12783992677009	1.01556612147349	1.25252592964718	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
P162-PWY: L-glutamate degradation V (via hydroxyglutarate)	12	18	1.682402	3.14081311111111	0.0704273192251905	0.130745453872602	-1.22041672311431	0.763554460599659	0.11347327623948	0.195678360804081	0.429158737618576	0.25279306943282	0.728569111833641	-0.635336696142313	0.124016864106914	1.98144855840373e-05	0.00032064115349049	0.529757091117487	0.467968842914731	0.59970354829883	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY66-391: fatty acid &beta;-oxidation VI (mammalian peroxisome)	9	18	0.504563333333333	0.377832861111111	0.071040632564113	0.13102438527726	-1.08948504213724	0.574427969145588	0.061082392779472	0.121538299479154	0.469929081908373	0.31558203578377	0.699765249548476	0.441101032070263	0.112929155608444	0.000630487579383419	0.00376352585847333	1.5544177404516	1.38842758980408	1.74025244785837	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	45	46	15.0884807777778	12.7669882608696	0.0712529517873759	0.13102438527726	0.00350670053396991	0.260949340865136	0.989307900990953	0.994433848664482	1.00243361603609	0.836569531308926	1.20118306602314	0.196762462060075	0.163315475921849	0.231474535300002	0.383812477335046	1.21745481464756	1.03401262527083	1.43344112971571	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	46	46	67.1596391304348	84.3616913043478	0.0724860850868458	0.132663212328756	-0.218442508816251	0.0918557316302921	0.0195171729317153	0.0464580558129173	0.859492818958044	0.80647502382263	0.915996012299217	-0.243136567026062	0.108144370475501	0.0270016391580655	0.0748331142380671	0.784164415456512	0.70378600619734	0.873722729712577	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6895: superpathway of thiamine diphosphate biosynthesis II	42	46	37.0075828571429	43.4367141304348	0.0737255235321688	0.134298136762824	-1.21933427310403	0.476339997756652	0.0121408850035627	0.0309912064564626	0.429480855032842	0.308710343932035	0.597497973311674	-0.3382806650029	0.203087234152594	0.0994136942062613	0.195799560162586	0.712995147028319	0.581951656487334	0.873546924420513	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
FUCCAT-PWY: fucose degradation	40	43	4.1526505	9.35466911627907	0.0748701555754879	0.135745889548081	-0.967972058229829	0.574634369169357	0.0955499661724581	0.170549400440787	0.51122416647564	0.3432647389458	0.761366137376491	-0.504651808063195	0.263246386018771	0.0587597986573395	0.13490415313046	0.603715747790259	0.463987255335729	0.785523093444083	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
P124-PWY: Bifidobacterium shunt	46	46	121.279984782609	115.197258695652	0.0802565468528521	0.144835070599566	0.122735616181318	0.0798180196783159	0.127632130838935	0.210728794746837	1.08879746740542	1.03019510951119	1.15073340388011	0.098046667848167	0.112205472387202	0.384545432257335	0.560862313666967	1.10301425920938	0.985940959930382	1.2339891590518	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	46	46	211.664376086957	239.409847826087	0.0816151458070686	0.145929385129689	-0.076474620283314	0.0439865616681195	0.085526503655871	0.15653900295631	0.948372266682988	0.919893544037941	0.977732654004072	-0.101164795954906	0.0894171080997041	0.260900548756778	0.420039057749501	0.903784080652238	0.826478063052449	0.988321046808685	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	46	46	154.124906521739	152.922456521739	0.0816151458070686	0.145929385129689	0.036823037322179	0.0807377933201584	0.649429805996459	0.745499303924929	1.02585230536395	0.970019223824829	1.08489906856792	0.0121327106739959	0.103838170258165	0.907245212464936	0.941767547990638	1.01220661057443	0.912373840943414	1.12296317201637	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PYRIDNUCSAL-PWY: NAD salvage pathway I (PNC VI cycle)	46	46	72.9196052173913	92.0537717391304	0.0886905440135094	0.157852894849732	-0.178415087666932	0.105426040475467	0.0940435096177172	0.169715728984531	0.883673246805011	0.821401149764343	0.950666318573988	-0.203113211686671	0.120361409061974	0.0949648340311317	0.188955669764508	0.816185834419981	0.72363032288519	0.920579604309274	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
P221-PWY: octane oxidation	17	10	1.13725558823529	1.3995886	0.0912669697065092	0.160915810880491	1.0831068668453	0.651847508618232	0.100073545676415	0.175694731775788	2.11859359721632	1.34841011825279	3.32868966897248	0.28224244909052	0.158518853625647	0.0871521709374746	0.177973906967053	1.3261001928005	1.13170301991732	1.55388974880885	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	46	46	637.959391304348	663.472195652174	0.0916556551664653	0.160915810880491	0.0343971965730117	0.0195762973374724	0.0823043037040817	0.152486901944627	1.02412882034558	1.01032601360692	1.03812019737868	0.00970739280765584	0.0734744937041803	0.895184917216313	0.939401062295105	1.00975466237616	0.938223485495781	1.08673945382172	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	46	46	637.959391304348	663.472195652174	0.0916556551664653	0.160915810880491	0.0343971965730117	0.0195762973374724	0.0823043037040817	0.152486901944627	1.02412882034558	1.01032601360692	1.03812019737868	0.00970739280765584	0.0734744937041803	0.895184917216313	0.939401062295105	1.00975466237616	0.938223485495781	1.08673945382172	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5005: biotin biosynthesis II	45	46	31.246216	43.0603108695652	0.0931678061715785	0.162103626881491	-0.505359695020235	0.295138898740674	0.0902891758385269	0.164470423593185	0.704484712425338	0.574150717373523	0.86440492892067	-0.310384564421458	0.205561603693423	0.134602377309762	0.251085203827825	0.733164952847607	0.59693552597411	0.900483929494502	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6123: inosine-5'-phosphate biosynthesis I	46	46	644.351369565217	675.375021739131	0.0931678061715785	0.162103626881491	0.0275773610510433	0.016533597999246	0.0987997576443012	0.174246845299949	1.01929903458839	1.00768432728105	1.03104761459988	0.00288755008795918	0.0711820930756513	0.967731998764948	0.980365575772323	1.00289172307632	0.933985334228215	1.07688180034016	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7204: pyridoxal 5'-phosphate salvage II (plants)	6	13	2.280498	2.06665361538462	0.0955523466973537	0.165510314815059	-0.997552310564439	0.622738306837993	0.112686309144995	0.195188785483294	0.500849024543268	0.325269934679009	0.771204832175752	0.481435494563345	0.142596870689648	0.00358786283004603	0.0152977008577787	1.61839593408575	1.40331686509931	1.86643905208104	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
GLUTORN-PWY: L-ornithine biosynthesis I	46	46	114.529506521739	109.60352826087	0.101031264541124	0.174222802853138	0.113003311897871	0.0783852563488903	0.152874617258397	0.248181387013633	1.08147724615527	1.02428561395082	1.14186220915502	0.0883141235359981	0.0989142278208043	0.374326445395181	0.550146442474736	1.0923311950792	0.989455878837032	1.20590262311198	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7434: terminal O-glycans residues modification (via type 2 precursor disaccharide)	46	46	43.8314217391304	31.1650310869565	0.102665673738699	0.176257882347855	0.338686295826741	0.151883372013949	0.0282409116167326	0.0637062424842573	1.2646045328457	1.13823853187992	1.40499954948162	0.314009743523877	0.18249497190114	0.0887509823441785	0.179350943487194	1.36890307442219	1.1405547554425	1.64296858017615	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6531: mannitol cycle	34	35	0.856899823529412	0.424304057142857	0.103270000816796	0.17651436262959	0.2917068325813	0.599833217848626	0.627927179307352	0.72944834003369	1.22408762251969	0.807690017963691	1.85515541145796	0.556193950504995	0.154803333829293	0.000618774255749328	0.0037513189254803	1.74402201817074	1.4939006970682	2.0360207380809	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7385: 1,3-propanediol biosynthesis (engineered)	16	28	1.1826560625	1.12399057142857	0.105530177926113	0.179548500149347	-1.57743247177147	0.711705659248401	0.0291841747585594	0.0654535248920291	0.335077687743011	0.204597705226619	0.548769873537148	0.500128579111146	0.157653331689049	0.00282576651518319	0.0126022690562193	1.64893327544504	1.40842949097006	1.93050554841563	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
GLYOXYLATE-BYPASS: glyoxylate cycle	42	45	8.87023566666667	4.72170591111111	0.105970635397424	0.179548500149347	0.151016646112947	0.47876305274033	0.753164779502385	0.832476170419178	1.11035164502103	0.796780140022904	1.54732869667843	0.696220616496422	0.254861739531188	0.00766013729836042	0.0277769464650827	2.00615632756608	1.55481859080702	2.58850983287025	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	38	42	8.34996778947368	4.53058361904762	0.11076159091607	0.186849988154065	0.00198675915726743	0.636328007034682	0.997515739213158	0.997515739213158	1.00137806516867	0.644234913111184	1.55650991430807	0.797065684064913	0.225364815776051	0.00068541540540351	0.00402941177722064	2.21902006010465	1.77127719999519	2.77994321112484	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	34	45	10.8762290588235	10.8165000888889	0.112413025805733	0.188814952435604	-2.04857881008888	0.668501589475463	0.00287779517921418	0.00938306327340422	0.241722083906308	0.152081819266246	0.384198230465121	0.109502173770195	0.220877216757912	0.621475536594095	0.737408281952627	1.11572249625682	0.89460317135875	1.39149594871529	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6749: CMP-legionaminate biosynthesis I	37	45	4.0176132972973	4.08775704444444	0.1153719139184	0.192949580173875	-1.47189454476648	0.548068764714497	0.00862035295564226	0.0240625679625122	0.360508568635512	0.246564446653305	0.527109361563274	-0.0647450864039412	0.208163557870783	0.756586903955017	0.838730624955847	0.937306365062593	0.761162320988637	1.15421270570219	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5690: TCA cycle II (plants and fungi)	44	46	21.9921853409091	18.1553713043478	0.116508149867113	0.194013571452531	-0.376416287787558	0.351021649945338	0.286432157108442	0.399768622151351	0.770348793137946	0.603975553881882	0.982551792493819	0.0462287365598835	0.187491434056995	0.805819514692512	0.882461430059941	1.04731394254941	0.868261191693806	1.26329093681894	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	46	46	397.328282608696	448.78647826087	0.120190067846314	0.198441473720722	-0.0484055502268322	0.026811722985739	0.0743577141717942	0.142825708409189	0.967004460651382	0.949199158595158	0.985143758769911	-0.073095488628592	0.0706898579520844	0.303892310741702	0.46789768479278	0.929512067955347	0.866073633774865	0.997597260534109	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-8178: pentose phosphate pathway (non-oxidative branch) II	46	46	515.824826086957	542.439086956522	0.120190067846314	0.198441473720722	0.0301073199399745	0.0285106940089652	0.293794226925532	0.406765948269272	1.02108808010684	1.00110730937732	1.04146764045182	0.00541751918686895	0.0693454856444665	0.937903161506634	0.957648491222563	1.00543222048013	0.93807256978727	1.0776287278167	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	46	46	327.693413043478	325.610691304348	0.122064148664077	0.199834977559754	0.0799862465661815	0.0607769269332853	0.19149520923517	0.290439775978231	1.05700796389378	1.01340392357251	1.10248816858359	0.0552966118383267	0.0890483507863614	0.536186987286139	0.682100167432859	1.05685404361055	0.966811496485129	1.15528256910125	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
