pathway	N_GC	N_ChG	RA_GC	RA_ChG	P_wilcoxon	FDR_wilcoxon	Beta	SE	P_maaslin	FDR_maaslin	FC	FC_lower	FC_upper	Beta_ancombc	SE_ancombc	P_ancombc	FDR_ancombc	FC_ancombc	FC_lower_ancombc	FC_upper_ancombc	passed_ss_groupGC	N_GC_V	N_ChG_V	RA_GC_V	RA_ChG_V	P_wilcoxon_V	Beta_V	SE_V	P_maaslin_V	FC_V	FC_lower_V	FC_upper_V	Concordance
PWY-7384: anaerobic energy metabolism (invertebrates, mitochondrial)	81	74	5.21959087530864	4.00112766216216	0.188910738162485	0.260876733652955	0.616853901186861	0.5260447306524	0.242274147034563	0.33934347549809	1.53352735459141	1.06496732775336	2.20824253100912	0.0757868142028806	0.156558148959649	0.629020615043264	0.74724617642489	1.07873257917755	0.922404589200943	1.2615548437233	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
FERMENTATION-PWY: mixed acid fermentation	106	106	223.064838679245	185.053646792453	0.190216727628506	0.261946499220261	0.0664158412194881	0.0536300058995811	0.216947298797872	0.313651080080208	1.04711205718982	1.00890185362431	1.08676939820609	0.000157509221984489	0.0931700311791648	0.998652736376596	0.999230143742106	1.00015752162721	0.911182090441584	1.09782125720086	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6328: L-lysine degradation X	75	68	12.0228178306667	8.3003974382353	0.191630472036035	0.263158280539736	0.704809894197947	0.574661803745548	0.221392361152572	0.315452121526641	1.62992987267447	1.09440603461068	2.42750067691438	0.210578205240877	0.207362631214527	0.311603588894685	0.451546121979063	1.23439158533874	1.00322074953043	1.51883081232949	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)	88	82	5.46441552272727	3.68914957195122	0.197717200029478	0.27076272115148	0.612182059647376	0.470471093053079	0.194612127442878	0.29073872372527	1.52856940508264	1.10321269730085	2.11792742403282	0.163245600212984	0.163929488864691	0.320765798811477	0.460536614499313	1.17732580565216	0.999316345146836	1.38704431223012	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7820: teichuronic acid biosynthesis (B. subtilis 168)	82	78	1.71002609756098	2.80928220641026	0.200861077001827	0.274306124548202	-0.131258127636022	0.471401328482214	0.780946735693464	0.833347923586316	0.91303487479245	0.658538888834602	1.26588223827225	-0.625274475802449	0.177007118862449	0.000539924502980484	0.00532365559938757	0.535114532369519	0.448304946191051	0.638733891262975	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5675: nitrate reduction V (assimilatory)	106	105	111.804360886792	88.9249180190476	0.208233974778167	0.282808125525169	0.354210239300267	0.249610028037995	0.157365649919475	0.245510333576902	1.27828563007721	1.07519639887702	1.51973551415212	0.18622474278105	0.215875422123085	0.389319187925396	0.53453555921245	1.20469297600554	0.970784589436972	1.49496106780886	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	106	106	340.53975754717	311.480156603773	0.208233974778167	0.282808125525169	-0.0391304102454122	0.0358731355411061	0.276610952201363	0.373614245028142	0.973241395491779	0.949339787705958	0.99774477606975	-0.105389158324093	0.0974333823353011	0.280647049308093	0.419269682754212	0.899974221969537	0.816423110477887	0.992075787437685	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	106	106	274.806811320755	223.019581132075	0.213131332746424	0.288240810639064	0.093120253523845	0.0503709059817114	0.0659081996843505	0.127924182851909	1.0666746880787	1.03007497383095	1.10457483104966	0.0268621155917915	0.104355855536889	0.797115259440555	0.887083121679895	1.02722615452776	0.925432817638751	1.14021628845865	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7204: pyridoxal 5'-phosphate salvage II (plants)	97	97	48.7487575257732	34.4296338350516	0.213403439925473	0.288240810639064	0.269983175190921	0.440245794328424	0.540371006482988	0.627780447136008	1.2057937655587	0.888680896557088	1.63606375549767	0.23269987486753	0.19676702822594	0.238423703176841	0.371971157171465	1.26200266376743	1.0365862339067	1.53643823471751	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
P163-PWY: L-lysine fermentation to acetate and butanoate	43	36	2.6751728372093	1.00968555555556	0.225228547016915	0.303381622074697	0.592873844294739	0.482919945458678	0.220939373825459	0.315452121526641	1.50824818295486	1.0791937504339	2.10788153700113	0.231057618795447	0.13871006916804	0.09982492439981	0.202525463905787	1.2599318331124	1.09674592948927	1.44739832754995	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I	106	106	323.713633018868	250.452780188679	0.229186852227584	0.307872256534602	0.0901608738204267	0.0771162632308494	0.243666511818101	0.33934347549809	1.06448887617582	1.00908283592342	1.12293711394379	0.0239024915296526	0.131892066726556	0.856363671208545	0.911851598068709	1.0241904457778	0.897636954070158	1.16858610206075	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5690: TCA cycle II (plants and fungi)	102	101	13.4062838529412	11.9028485247525	0.230908071597351	0.309341519830147	-0.116550732745065	0.301892743308534	0.699838120325354	0.766711540711999	0.922390313220846	0.748231456050049	1.13708650317254	-0.290016177841743	0.184542092848297	0.117628939598147	0.228029317456364	0.748251462386905	0.622159822003415	0.899897793401821	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5100: pyruvate fermentation to acetate and lactate II	106	106	330.02270754717	256.924154716981	0.240656924585408	0.321528086234705	0.0929309627299977	0.0598089127193122	0.121738380526776	0.204139529250682	1.06653474273524	1.02322402941462	1.11167869866395	0.0266725209699912	0.120622016859063	0.82521010423197	0.898076338601239	1.02703141643472	0.9103287364233	1.15869519234141	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	105	106	67.6180688666666	50.7357394339623	0.246997947478398	0.32910807596446	-0.0256460343141285	0.162121247185492	0.874458734187274	0.909510877540772	0.982380593087839	0.877963408860605	1.09921623149199	0.00951329772365832	0.133441380375398	0.943233565562968	0.978977153310617	1.00955869297911	0.883443373502935	1.15367751362313	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7254: TCA cycle VII (acetate-producers)	101	96	17.1194274267327	13.06617396875	0.249667535788149	0.331768450521718	0.454488224946992	0.384723446628463	0.238804799014617	0.337337438149589	1.37029662598255	1.04954554835991	1.78907227619934	-0.076655834938427	0.218368709738469	0.725938395178614	0.827886169997538	0.9262085673869	0.744513313402923	1.1522457622415	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	106	106	299.056575471698	245.015437735849	0.255321376669996	0.337462302140236	0.0807136305134589	0.0494452445059279	0.104097143448442	0.181342373569195	1.05754102490599	1.02191017200823	1.09441421564615	0.0144553881904009	0.104681252872183	0.890301954913886	0.93386992292031	1.01456037256762	0.913724783805175	1.12652383718643	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6353: purine nucleotides degradation II (aerobic)	106	106	177.909980660377	169.078977358491	0.255321376669996	0.337462302140236	-0.119793804890725	0.0810499710293041	0.140899598035555	0.225530850102366	0.920319176517369	0.870041561172415	0.973502214680709	-0.186053581912516	0.104877584016304	0.0775110168421248	0.16686869564702	0.830229108526648	0.747567134336434	0.922031401576771	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7783: plasmalogen degradation	73	66	3.38847616438356	2.22384346969697	0.261605551841989	0.34484368197353	0.560864470763928	0.519705622255161	0.281738116010755	0.377177417509693	1.47515287219331	1.02893999350222	2.1148716252475	0.0253544440178741	0.152594100981469	0.868279052194083	0.917402701539937	1.0256786017484	0.880522623930098	1.19476384307881	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6467: Kdo transfer to lipid IVA III (Chlamydia)	17	23	6.489926	4.38861373913043	0.271089484488174	0.356392308940453	-0.46021168890482	0.425239764979509	0.280386818622786	0.376902622859217	0.726879594652528	0.541318104837237	0.976050755370705	-0.123328683450723	0.127659219747756	0.340113921548227	0.480447459379014	0.883973067488373	0.77803178319809	1.00433992661949	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7286: 7-(3-amino-3-carboxypropyl)-wyosine biosynthesis	16	11	16.6640638125	9.58581836363636	0.272232981383814	0.356943776122926	0.489910333834792	0.420738941884515	0.24558121626866	0.34104659048014	1.40435758960383	1.04911395474938	1.87989134121185	0.559580158598163	0.116682172579901	6.32559310271668e-05	0.00115500644431086	1.74993764977055	1.5572134686923	1.96651380151245	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7663: gondoate biosynthesis (anaerobic)	106	106	333.550666981132	272.468874528302	0.275494890850872	0.360262549574217	0.0549357091723103	0.062916182684391	0.38357480069327	0.484877889081493	1.03881280964476	0.994483628649576	1.08511796714785	-0.0113227882938024	0.10208039939101	0.911785486865061	0.952352214034904	0.988741073216196	0.892790625354843	1.09500355637825	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PPGPPMET-PWY: ppGpp metabolism	106	106	76.2690003018868	62.2786011037736	0.278463256492372	0.363180913890845	0.0312157542246767	0.125020042742459	0.803074254198529	0.84960430755338	1.02187289179885	0.937048555317316	1.114375771744	-0.0350654973337891	0.151175919008407	0.816801473526911	0.897042277373638	0.96554217374844	0.830073177560604	1.12311988206461	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
TYRFUMCAT-PWY: L-tyrosine degradation I	26	20	2.61545734615385	1.116180005	0.28121541818735	0.365802641599903	0.475256642626383	0.405901868314545	0.24297959401319	0.33934347549809	1.39016549593475	1.04924731711426	1.84185375036518	0.350135321501735	0.115379950664987	0.00403349065690953	0.0202909274883306	1.4192595919385	1.26459937300436	1.59283472086815	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6708: ubiquinol-8 biosynthesis (early decarboxylation)	78	69	9.4937401025641	8.01317846376811	0.283507732831436	0.367813979699731	0.713134292781421	0.571235291557685	0.21327197372361	0.309244361899235	1.63936180761401	1.10335649464124	2.43575594045632	-0.0400118895537232	0.170376519881743	0.814661190699158	0.897042277373638	0.960778015862579	0.810269468536032	1.13924371040742	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (early decarboxylation)	78	69	10.4148282692308	8.75697663768116	0.284529027205017	0.368170106068434	0.724285043034443	0.577225405900657	0.21095697657022	0.306887591399542	1.65208171060526	1.10731035677097	2.46486810299105	-0.036419692806221	0.169599698234831	0.830272423363882	0.898505370710165	0.964235525836333	0.813817295365334	1.1424556280381	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	106	106	172.299181132076	163.837196226415	0.297767440102488	0.384291486833839	-0.0742907003034218	0.0808945142105297	0.359481323196265	0.463181493215199	0.949808978891235	0.898017077226328	1.00458790735785	-0.140549428564907	0.119111429019978	0.239342018322879	0.372225914931166	0.868880716344457	0.77131312644781	0.978790161023326	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway	106	106	169.655798396226	143.183990566038	0.298807641339616	0.384627068356216	0.0261866565916019	0.0609139423751131	0.66771213553808	0.741401087433048	1.01831694158711	0.97621627856334	1.06223325332107	-0.0400721628522022	0.0900950578672997	0.656939362701211	0.768235146789783	0.960720108347613	0.877948607447117	1.05129516551918	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	106	106	110.198470283019	90.410959245283	0.299850265448167	0.384964012671735	0.0640363025763941	0.109016630819057	0.557566540267174	0.63777332796222	1.04538640496208	0.969303033701967	1.12744177793997	-0.00222660784226486	0.113557304672355	0.98437486621962	0.994460674275149	0.997775869210161	0.890667664640602	1.11776448691422	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7218: photosynthetic 3-hydroxybutanoate biosynthesis (engineered)	23	27	0.913408173913043	1.32369025925926	0.304154170312383	0.389475340166246	-0.399350037960573	0.413800628186164	0.335615598958542	0.437720873773972	0.758199790002152	0.569137574225672	1.01006671777282	-0.617880303601279	0.106664453529247	5.18903810962315e-07	2.84243976449357e-05	0.539085925858634	0.484545104456689	0.599765909893404	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	106	106	177.564801132076	164.750150943396	0.308278525180321	0.393733971279529	-0.125509747998458	0.119094074027261	0.293153177475912	0.387465191677278	0.916680095044089	0.844047547906155	0.995562866967146	-0.191770418569861	0.131346268600172	0.145774262291674	0.258513350035235	0.825496365374504	0.723889380836256	0.941365168887124	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7245: superpathway of NAD/NADP - NADH/NADPH interconversion (yeast)	48	45	19.7902306666667	14.7064972	0.309228619159339	0.393926897275333	0.543502638410991	0.620633377073617	0.382181440119558	0.484358483236355	1.45750682432096	0.947941057741257	2.24098969613574	0.669930103792906	0.17807211645568	0.000297829623953105	0.00333704555929274	1.95410073163305	1.6353518620414	2.33497741862243	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-3781: aerobic respiration I (cytochrome c)	39	45	3.09715120769231	17.4497910422222	0.311081575069603	0.395266021931223	-0.517092710864375	0.503903153799539	0.305989765257897	0.401204665617402	0.698778579381943	0.492776080959319	0.990899359507178	-0.32713908545968	0.17556129541704	0.065987361626425	0.148957374482654	0.720983457737015	0.604895005356813	0.859351030719446	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY0-461: L-lysine degradation I	81	76	22.5635668395062	13.3260871934211	0.322443884052698	0.408649961023085	0.553241883526148	0.584450220123283	0.344929446447639	0.448681311606032	1.46737934566284	0.978600322551353	2.2002875887719	0.163516824087382	0.20952592414228	0.436337794656151	0.572201402712093	1.17764516782597	0.955033271295973	1.45214641519442	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	106	106	132.413344339623	126.589265660377	0.325600800986407	0.411592807400766	-0.124525091001108	0.106403922137523	0.243204463231252	0.33934347549809	0.917305953966079	0.852086020376058	0.987517918449423	-0.190787585349225	0.128308184527782	0.138528450362892	0.25016309900698	0.826308089455264	0.726805939857679	0.939432414150205	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-622: starch biosynthesis	85	85	71.9398674117647	60.7168670588235	0.328697987084171	0.412814899636373	-0.262107430404704	0.618715718037573	0.672268195699008	0.74478251793171	0.833868947393334	0.543057494327106	1.28041216388782	-0.422246018538979	0.219780271364164	0.0563971751365451	0.130970686984287	0.655572736505676	0.526225058489432	0.816714456896527	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
FUCCAT-PWY: fucose degradation	105	106	96.2581203714286	77.0678009433962	0.328917873597437	0.412814899636373	-0.0363629308961356	0.159814579394509	0.820231455959539	0.862204920656829	0.975110127551878	0.872860187147763	1.08933798889521	0.000122229893898248	0.126528481212624	0.999230143742106	0.999230143742106	1.00012223736428	0.881256762330368	1.13502049848163	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7268: cytosolic NADPH production (yeast)	49	45	30.4383627755102	18.7402333311111	0.32907962587646	0.412814899636373	0.567613310399497	0.631876369020201	0.370055449559094	0.473863212032814	1.48206971325652	0.956433747648428	2.2965842018361	0.532857532890658	0.197367864562808	0.00825686869950578	0.034344782540123	1.70379400649204	1.39862507997632	2.075548378274	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
P162-PWY: L-glutamate degradation V (via hydroxyglutarate)	38	44	2.46211960526316	2.32155243181818	0.330750300939541	0.413857610058867	-0.459091593824617	0.534614973386375	0.391466877840838	0.493588672060187	0.727444156375745	0.502185901883279	1.0537432426134	-0.111016333881053	0.121775844982235	0.364694592786132	0.503625866228468	0.894924131225339	0.792318216888007	1.0108176027999	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5022: 4-aminobutanoate degradation V	102	99	34.8591817647059	39.8855098989899	0.337836616851263	0.420631189325721	0.131551304690197	0.350983237999991	0.708181543025792	0.771915394394467	1.09547100895287	0.858903566427714	1.39719612115176	-0.271922034431026	0.147519983502873	0.0667739954577413	0.148957374482654	0.761913661806354	0.657413542459917	0.883024748585189	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	106	106	135.356118867925	111.028613867925	0.337870083109504	0.420631189325721	0.0850610661248728	0.0691304132768014	0.219907564572519	0.315158224808871	1.06073263891003	1.01110347818079	1.11279780510047	0.0188036613101517	0.113889325670516	0.869020408963795	0.917402701539937	1.01898156347067	0.909295036954036	1.14189936653709	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	106	106	151.606378584906	128.982333018868	0.345830436558299	0.42945694010892	0.0341466737013284	0.0914670680558081	0.709285342110941	0.771915394394467	1.02395099661245	0.961047474838296	1.09097174792539	-0.0321142050308969	0.101418041592645	0.751822377265771	0.848165748265504	0.96839598007084	0.874999252751178	1.07176180010298	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7185: UTP and CTP dephosphorylation I	106	106	67.8751462264151	50.3120396226415	0.346977308270731	0.429798525069021	0.105343742284684	0.0898447683260614	0.242321372211678	0.33934347549809	1.07575067257814	1.01080098408411	1.14487374643872	0.0390865302361978	0.12853092360901	0.76135118382642	0.853059394605511	1.03986045912844	0.914439112585383	1.1824841693414	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
KDO-NAGLIPASYN-PWY: superpathway of (Kdo)2-lipid A biosynthesis	99	97	21.043294989899	15.9673035979381	0.349751873229322	0.431907966481837	0.327965219341518	0.390697900454199	0.402180231098002	0.500694075584129	1.25524172940544	0.957448848733839	1.64565637247821	0.0987060955678213	0.182252614479878	0.588722792329751	0.721234200889874	1.10374185725987	0.919848295333985	1.32439891843812	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	106	106	311.494301886793	257.496464150943	0.350432427165791	0.431907966481837	0.060655180711128	0.0408775229265322	0.139354099067202	0.223783618371761	1.0429392902781	1.01380322457381	1.07291270814715	-0.00560322019825921	0.102110106620675	0.956290779988571	0.98629990488361	0.994412448561206	0.897884959076638	1.10131716525289	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	106	106	628.421613207547	526.133603773585	0.35623926075895	0.437969963975467	0.0278520566934324	0.0374041832781911	0.457331453904648	0.553966601412756	1.01949313219959	0.993400841110457	1.04627075354626	-0.0384065779668014	0.0865134009984749	0.657544571992076	0.768235146789783	0.962321602581237	0.882567523725431	1.04928273690096	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6628: superpathway of L-phenylalanine biosynthesis	106	106	256.89388490566	211.393482075472	0.358578881258188	0.43970060813888	0.0658678722305841	0.0510960324676942	0.198781629771667	0.293411208016262	1.04671441530129	1.01029165761533	1.08445027625545	-0.000390532950607509	0.11005187305264	0.997171980664105	0.999230143742106	0.999609543297459	0.895437900551936	1.11590009584746	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
AEROBACTINSYN-PWY: aerobactin biosynthesis	72	70	11.4866874027778	9.60651841428571	0.360437224283251	0.43970060813888	0.372684007222242	0.575113607767963	0.517681140054733	0.607437398769038	1.29475937729193	0.869085728329353	1.92892575546941	0.231947018081096	0.206787435707846	0.263923453865186	0.400351577709344	1.26105291405513	1.025478755801	1.55074343866324	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6531: mannitol cycle	105	106	76.8207853238095	59.4446479245283	0.360928140970267	0.43970060813888	-0.00660130426523021	0.182372537815304	0.971159812734612	0.979103860282543	0.995434777014978	0.877229453888613	1.12956808609014	0.0283799119219227	0.14742457513378	0.847533871741881	0.908335214714668	1.02878645842754	0.887768149299544	1.1922049443641	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6269: superpathway of adenosylcobalamin salvage from cobinamide II	16	11	1.894520875	1.222357	0.36157486286138	0.43970060813888	0.268460316884774	0.319223228831632	0.401315758240468	0.500694075584129	1.2045216434552	0.96542566691235	1.50283179666462	-0.453397490718633	0.102985262719169	0.000175309120467606	0.00221608708693666	0.635465491783352	0.57327900936596	0.704397657423518	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7111: pyruvate fermentation to isobutanol (engineered)	106	106	507.034443396226	452.027726415094	0.362106383173195	0.43970060813888	-0.0106265879011767	0.027231017809503	0.696755832136629	0.765436077794929	0.992661271501881	0.974100407703912	1.0115758007559	-0.0768852509385924	0.0948794635462554	0.418658342734363	0.557833953967679	0.925996104694153	0.842177301979512	1.01815708389824	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	106	106	297.813033962264	256.011641509434	0.365655547224685	0.442919372928181	0.0121264535881537	0.0340152580951854	0.721823769660353	0.783830657362453	1.00844084181683	0.984942354246853	1.03249994993043	-0.0541321886266184	0.0896948378334455	0.546817389295422	0.679045271845449	0.947306875030096	0.866037536682535	1.03620256336331	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7090: UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate biosynthesis	9	13	2.16777777777778	0.916174153846154	0.375440185964529	0.453656891373806	-0.243639866121185	0.305470582084744	0.426010172248435	0.521148920393247	0.844611697967018	0.683441401838592	1.04378944328457	0.106660183057563	0.100411729330294	0.300790801604298	0.445314910483241	1.11255612481491	1.00626801603777	1.23007102594495	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6549: L-glutamine biosynthesis III	106	106	91.1776100943396	87.0640419811321	0.381284846880372	0.459592737193212	-0.0947829202565279	0.100756304887421	0.347932001484142	0.451395991399163	0.936413137245097	0.873246448235569	1.00414901815742	-0.161041656895797	0.137675735384254	0.243440722080664	0.376226570488299	0.851256609660665	0.741769009464816	0.976904947827077	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY0-42: 2-methylcitrate cycle I	101	95	37.1567419465347	30.3668195042105	0.387917251851955	0.466446841861009	0.545028471393521	0.421995603563326	0.197932713798293	0.293411208016262	1.45904913809549	1.08902182541425	1.95480415332118	-0.0531055983410863	0.22644849252154	0.81483240948574	0.897042277373638	0.948279870413772	0.756120827481203	1.1892738302521	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
HISDEG-PWY: L-histidine degradation I	106	106	93.9373680188679	92.5006874528301	0.389867929563491	0.467651798722144	-0.0593212357192436	0.131782735735736	0.653070799449495	0.730768354362825	0.959715543496582	0.875935186315059	1.05150921988154	-0.125577621884471	0.165677554281171	0.449322269470038	0.584474614376593	0.881987300253583	0.747324954168743	1.04091479010476	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-8178: pentose phosphate pathway (non-oxidative branch) II	106	106	461.529754716981	410.726971698113	0.391103604278909	0.467995332304616	-0.0150222519013238	0.0281336935852245	0.593934345151577	0.673125591171787	0.989641392224363	0.97052955647891	1.00912958154207	-0.0812809164816357	0.0944584824954456	0.390498371353116	0.53453555921245	0.921934668421043	0.83883655652033	1.01326477277343	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
SO4ASSIM-PWY: assimilatory sulfate reduction I	106	106	145.804380754717	121.394648396226	0.398567474040717	0.475771827365796	0.112095849090929	0.13296802999598	0.400171631269425	0.500694075584129	1.08079720514776	0.985636657960979	1.18514524517762	0.0458386847760591	0.132033869608727	0.728808514764566	0.827886169997538	1.04690551553692	0.917415148221384	1.19467305568966	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	106	106	214.729937735849	187.763178301887	0.399819739846427	0.476113844792967	-0.00198383581479966	0.038660689844261	0.959124064220831	0.972478381068681	0.998625854801605	0.972220509752405	1.02574836456825	-0.0682425204090512	0.0940553904958156	0.468918341856421	0.60676310376697	0.934033923817582	0.850187886566419	1.02614890734968	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7805: (aminomethyl)phosphonate degradation	87	82	16.0109462873563	12.4423764036585	0.428646610295211	0.509211515362745	0.483025457782411	0.527262265510257	0.360664749091901	0.463181493215199	1.3976716349333	0.969802711329274	2.01431278369963	0.0421698427490048	0.187621249420802	0.822440384123498	0.897042277373638	1.04307162185877	0.864631904395042	1.25833710599462	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5676: acetyl-CoA fermentation to butanoate II	106	106	77.6811343207547	76.786255754717	0.43715516875812	0.518070909129214	-0.0652672206082783	0.109086643966609	0.550280355131444	0.633850969812621	0.955768270729371	0.886164313946951	1.0308392844938	-0.131534536787727	0.137046315268758	0.338268865266639	0.479214225794406	0.876748994520989	0.764463611855988	1.00552699627824	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6902: chitin degradation II (Vibrio)	106	106	90.3711033962265	78.7634161886793	0.443789332752394	0.523474328338159	-0.0929285299208018	0.127378329846486	0.466479826305505	0.562284974006391	0.93761754420831	0.858382839862735	1.02416616267376	-0.159177323598959	0.154048284043357	0.302654351767541	0.446732321620951	0.852845115994731	0.731084955608639	0.994884091508272	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7031: protein N-glycosylation (bacterial)	37	30	1.38677859459459	1.7776092	0.44383827433134	0.523474328338159	0.401134544646059	0.481335206465993	0.405578002189797	0.50112770696634	1.3205459883906	0.945926070444884	1.84352853985126	-0.426526176351395	0.122576542111896	0.000901574168431967	0.00740793441728266	0.652772778142289	0.57746772911766	0.737898030310159	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
GLYCOCAT-PWY: glycogen degradation I	106	106	120.594030188679	93.5236886792453	0.449137811129417	0.527473934336662	0.0497880476556986	0.100786170894938	0.621824731991862	0.701509365839789	1.03511283992641	0.965268280560869	1.11001118855574	-0.0164705837104263	0.130768053415139	0.899889903145014	0.941922977177265	0.98366431471941	0.863087988002369	1.1210855642794	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5972: stearate biosynthesis I (animals)	92	84	7.13388574021739	5.59076282023809	0.449369274688434	0.527473934336662	0.604083315029627	0.450611383253359	0.181503319794053	0.277031382843554	1.52001263395492	1.11224293289917	2.07727856841508	-0.0413908054213656	0.190081396390137	0.82787666920895	0.898505370710165	0.959454096807496	0.793364749299443	1.1603139220561	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	106	106	364.316830188679	305.082856603774	0.451825704497331	0.52909755894818	0.0488283166696241	0.0436391844867585	0.264456793451405	0.360158008761168	1.0344244758026	1.00360330870603	1.0661921765873	-0.0174301368309433	0.103230244882111	0.866079358457111	0.917402701539937	0.982720889262488	0.88633492403203	1.08958850656544	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
GLUDEG-I-PWY: GABA shunt	106	106	37.8204452830189	41.4154712169811	0.46540077140476	0.543702796925466	-0.0677165114656927	0.143671832612789	0.637896030291449	0.716361601215681	0.954147021329079	0.863705664158562	1.05405877961687	-0.133965499687083	0.155986355803659	0.391414476421287	0.53453555921245	0.874620238754743	0.748299593228033	1.0222651047283	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
